userID,Location,Age
264862,"brighton, massachusetts, usa",34
264863,"calgary, alberta, canada",33
264947,"la mesa, california, usa",34
264996,"oneida, tennessee, usa",25
265115,"vista, california, usa",34
265313,"morrisville, north carolina, usa",33
265403,"springfield, missouri, usa",35
265487,"kaneohe, hawaii, usa",75
265553,"san diego, california, usa",34
265591,"sevilla, sevilla, spain",34
265656,"chicago heights, illinois, usa",41
265751,"sebastopol, california, usa",34
265784,"san jose, california, usa",34
265889,"kitchener, ontario, canada",30
266056,"hoover, alabama, usa",47
266226,"new york, new york, usa",34
266268,"camden, south carolina, usa",34
266283,"walla walla, washington, usa",62
266355,"el cajon, california, usa",34
266466,"kenmore, washington, usa",45
266522,"burnaby, british columbia, canada",34
266650,"plant city, florida, usa",35
266753,"oakland, california, usa",34
266840,"columbia, south carolina, usa",22
266842,"san diego, california, usa",39
266865,"reston, virginia, usa",33
266866,"northamptonshire, england, united kingdom",33
267033,"tucson, arizona, usa",34
267061,"cedar rapids, iowa, usa",34
267249,"la habra heights, california, usa",26
267282,"tehachapi, california, usa",35
267418,"weingarten, baden-württemberg, germany",34
267444,"chesapeake, virginia, usa",62
267510,"klang, selangor, malaysia",23
267596,"williamstown, massachusetts, usa",46
267635,"bartlesville, oklahoma, usa",69
267802,"edmonton, alberta, canada",34
267830,"fort worth, texas, usa",34
268030,"christchurch, canterbury, new zealand",34
268032,"sunnyvale, california, usa",34
268110,"westerville, ohio, usa",34
268171,"silver spring, maryland, usa",35
268262,"dublin, dublin, ireland",29
268300,"halifax, nova scotia, canada",25
268622,"upper township, new jersey, usa",36
268657,"petaling jaya, selangor darul ehsan, malaysia",20
268691,"sparta, new jersey, usa",37
268711,"zug, zug, switzerland",30
268751,"sheboygan, wisconsin, usa",34
268833,"deventer, overijssel, netherlands",40
268932,"red deer, alberta, canada",38
269157,"ann arbor, michigan, usa",34
269244,"rhinelander, wisconsin, usa",34
269321,"walpole, massachusetts, usa",49
269378,"amadora, lisboa, portugal",41
269439,"austin, texas, usa",38
269557,"ypsilanti, michigan, usa",40
269566,"seattle, washington, usa",9
269719,"jacksonville, north carolina, usa",33
269728,"london, england, united kingdom",40
269738,"houston, texas, usa",29
269799,"new york, new york, usa",34
269835,"loveland, colorado, usa",25
269841,"georgetown, penang, malaysia",16
269890,"niles, michigan, usa",27
269916,"chudleigh knighton, england, united kingdom",28
270156,"portland, oregon, usa",41
270326,"new york, new york, usa",34
270352,"lombard, illinois, usa",31
270554,"fredericton, new brunswick, canada",34
270605,"bourbonnais, illinois, usa",34
270629,"greenwood, british columbia, canada",34
270713,"toronto, ontario, canada",27
270737,"stowe, vermont, usa",63
270801,"boise, idaho, usa",56
270820,"west bend, wisconsin, usa",52
270838,"rosemead, california, usa",53
271000,"cambridge, massachusetts, usa",34
271144,"albuquerque, new mexico, usa",25
271176,"louisville, kentucky, usa",39
271195,"elsmere, kentucky, usa",39
271284,"alexandria, virginia, usa",50
271306,"dallas, texas, usa",39
271354,"minneapolis, minnesota, usa",34
271375,"alma center, wisconsin, usa",34
271448,"ona, west virginia, usa",27
271460,"saint louis, missouri, usa",63
271531,"wenonah, new jersey, usa",32
271558,"henderson, nevada, usa",35
271622,"malmok, n/a, aruba",34
271705,"atlanta, georgia, usa",25
272120,"alexandria, virginia, usa",34
272225,"morecambe, england, united kingdom",49
272233,"tiffin, ohio, usa",34
272273,"donald, oregon, usa",37
272423,"st.peters, missouri, usa",34
272482,"amora, estremadura,, portugal",40
272573,"poway, california, usa",23
272715,"barcelona, catalunya, spain",31
272897,"flushing, new york, usa",34
273086,"chicago, illinois, usa",33
273113,"topeka, kansas, usa",18
273190,"coconut grove, ,",71
273197,"jonesboro, georgia, usa",55
273344,"bettendorf, iowa, usa",37
273718,"london, england, united kingdom",32
273906,"dortmund, nordrhein-westfalen, germany",30
273976,"saratoga, california, usa",20
273979,"bloomsburg, pennsylvania, usa",20
274004,"sydenham, london, england, united kingdom",41
274005,"brooklyn, new york, usa",37
274056,"seattle, washington, usa",24
274061,"gahanna/columbus, ohio, usa",26
274111,"massagno, ticino, switzerland",34
274199,"ottawa, ontario, canada",26
274220,"halle, sachsen-anhalt, germany",28
274301,"frankston, victoria, australia",41
274308,"delray beach, florida, usa",33
274325,"amsterdam, n/a, netherlands",51
274393,"san francisco, california, usa",34
274423,"creswell, oregon, usa",34
274466,"brookfield, wisconsin, usa",21
274549,"san diego, california, usa",34
274634,"wahiawa, hawaii, usa",33
274656,"brighton, michigan, usa",40
274808,"paynesville, , usa",17
275020,"new york, new york, usa",34
275111,"utrecht, utrecht, netherlands",34
275154,"san diego, california, usa",34
275220,"jacksonville, florida, usa",24
275276,"evansville, indiana, usa",34
275383,"denver, colorado, usa",43
275922,"groves, texas, usa",47
275970,"pittsburgh, pennsylvania, usa",46
276050,"beacon, new york, usa",30
276165,"las vegas, nevada, usa",20
276231,"livingston, texas, usa",34
276307,"richmond, london, england, united kingdom",35
276463,"providence, rhode island, usa",26
276498,"arlington, texas, usa",34
276521,"nanaimo, british columbia, canada",17
276538,"cologne, ,",26
276579,"orem, utah, usa",12
276641,"porto, porto, portugal",25
276670,"toronto, ontario, canada",30
276680,"hopewell junction, new york, usa",55
276688,"fort lee, new jersey, usa",34
276847,"köln, nordrhein-westfalen, germany",27
276929,"collex, geneva, switzerland",35
277157,"garden grove, california, usa",70
277203,"olympia, washington, usa",8
277427,"gilbert, arizona, usa",48
277478,"schiedam, zuid-holland, netherlands",31
277523,"woodstock, virginia, usa",62
277639,"forsyth, montana, usa",48
277929,"winnipeg, manitoba, canada",34
277965,"chula vista, california, usa",34
278026,"east orange, new jersey, usa",56
278137,"san antonio, texas, usa",27
278188,"lake george, new york, usa",34
278202,"coral springs, florida, usa",34
278221,"oshawa, ontario, canada",32
278356,"lakeland, tennessee, usa",57
278418,"omaha, nebraska, usa",34
278582,"slidell, louisiana, usa",34
278633,"sandy, utah, usa",34
